country_code,year,gdp_per_capita_usd,population_total,package_key,package_name,money_total_usd,volunteer_value_usd,dalys_total,dalys_domestic_poor,dalys_domestic_nonpoor,dalys_foreign_poor,dalys_foreign_nonpoor,dalys_future_global
LVA,2023,22675.5786295407,1877445.0,D_corp_billionaire,Corporate & Billionaire Pledges,2298896192.887452,0.0,78162470.55817337,31264988.22326935,15632494.111634675,23448741.16745201,3908123.527908669,3908123.527908669
LVA,2023,22675.5786295407,1877445.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,851443034.4027609,25543291.032082826,10217316.412833132,5108658.206416566,7662987.309624847,1277164.5516041415,1277164.5516041415
LVA,2023,22675.5786295407,1877445.0,F_solidarity_surcharges,Global Solidarity Surcharges,85144303.44027601,0.0,2213751.8894471764,885500.7557788705,442750.3778894353,664125.5668341529,110687.59447235882,110687.59447235882
MAC,2023,67476.5290813306,678800.0,A_soft_norm_shift,Soft Global Norm Shift,435129145.4338685,229015339.70203608,17267756.61353352,6907102.645413408,3453551.322706704,5180326.984060056,863387.830676676,863387.830676676
MAC,2023,67476.5290813306,678800.0,B_tax_and_match,Tax & Match,274818407.6424433,91606135.88081443,10992736.305697732,4397094.522279093,2198547.2611395465,3297820.8917093193,549636.8152848866,549636.8152848866
MAC,2023,67476.5290813306,678800.0,C_angels_lite,Angels-lite,3435230095.530541,137409203.82122165,135760293.37536702,54304117.35014681,27152058.675073404,40728088.0126101,6788014.668768351,6788014.668768351
MAC,2023,67476.5290813306,678800.0,D_corp_billionaire,Corporate & Billionaire Pledges,2473365668.7819886,0.0,84094432.7385876,33637773.095435046,16818886.547717523,25228329.82157628,4204721.636929381,4204721.636929381
MAC,2023,67476.5290813306,678800.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,916061358.8081443,27481840.76424433,10992736.305697732,5496368.152848866,8244552.229273299,1374092.0382122165,1374092.0382122165
MAC,2023,67476.5290813306,678800.0,F_solidarity_surcharges,Global Solidarity Surcharges,91606135.88081442,0.0,2381759.532901175,952703.81316047,476351.906580235,714527.8598703524,119087.97664505875,119087.97664505875
MAF,2021,21668.3740927942,29961.0,A_soft_norm_shift,Soft Global Norm Shift,6167458.483844968,3246030.7809710354,244750.72088521608,97900.28835408644,48950.14417704322,73425.21626556483,12237.536044260805,12237.536044260805
MAF,2021,21668.3740927942,29961.0,B_tax_and_match,Tax & Match,3895236.9371652426,1298412.3123884143,155809.4774866097,62323.79099464389,31161.895497321944,46742.84324598291,7790.473874330486,7790.473874330486
MAF,2021,21668.3740927942,29961.0,C_angels_lite,Angels-lite,48690461.71456553,1947618.4685826213,1924247.04695963,769698.818783852,384849.409391926,577274.114087889,96212.3523479815,96212.3523479815
MAF,2021,21668.3740927942,29961.0,D_corp_billionaire,Corporate & Billionaire Pledges,35057132.43448717,0.0,1191942.5027725638,476777.00110902556,238388.50055451278,357582.75083176914,59597.125138628195,59597.125138628195
MAF,2021,21668.3740927942,29961.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,12984123.123884141,389523.6937165243,155809.4774866097,77904.73874330486,116857.10811495729,19476.184685826214,19476.184685826214
MAF,2021,21668.3740927942,29961.0,F_solidarity_surcharges,Global Solidarity Surcharges,1298412.312388414,0.0,33758.72012209876,13503.488048839507,6751.744024419753,10127.616036629628,1687.9360061049383,1687.9360061049383
MAR,2023,3771.4462890625,37712505.0,A_soft_norm_shift,Soft Global Norm Shift,1355564359.2505493,1885625250.0,84270929.84051427,33708371.93620571,16854185.968102854,25281278.952154282,4213546.492025713,4213546.492025713
MAR,2023,3771.4462890625,37712505.0,B_tax_and_match,Tax & Match,855570538.417151,754250100.0,48294619.15251453,19317847.661005814,9658923.830502907,14488385.74575436,2414730.9576257267,2414730.9576257267
MAR,2023,3771.4462890625,37712505.0,C_angels_lite,Angels-lite,10667301527.512573,1131375150.0,448349713.7454778,179339885.49819112,89669942.74909556,134504914.12364334,22417485.68727389,22417485.68727389
MAR,2023,3771.4462890625,37712505.0,D_corp_billionaire,Corporate & Billionaire Pledges,7798523575.480884,0.0,265149801.56635004,106059920.62654002,53029960.31327001,79544940.469905,13257490.078317503,13257490.078317503
MAR,2023,3771.4462890625,37712505.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,7542501000.0,226275030.0,90510012.0,45255006.0,67882509.0,11313751.5,11313751.5
MAR,2023,3771.4462890625,37712505.0,F_solidarity_surcharges,Global Solidarity Surcharges,288834206.499292,0.0,7509689.368981592,3003875.7475926373,1501937.8737963187,2252906.8106944775,375484.46844907966,375484.46844907966
MCO,2023,256580.515122745,38956.0,A_soft_norm_shift,Soft Global Norm Shift,94955830.19765574,49976752.73560827,3768247.1562648644,1507298.8625059458,753649.4312529729,1130474.1468794593,188412.35781324323,188412.35781324323
MCO,2023,256580.515122745,38956.0,B_tax_and_match,Tax & Match,59972103.28272993,19990701.094243307,2398884.1313091973,959553.652523679,479776.8262618395,719665.2393927592,119944.20656545987,119944.20656545987
MCO,2023,256580.515122745,38956.0,C_angels_lite,Angels-lite,749651291.034124,29986051.64136496,29626219.021668583,11850487.608667433,5925243.804333717,8887865.706500575,1481310.9510834292,1481310.9510834292
MCO,2023,256580.515122745,38956.0,D_corp_billionaire,Corporate & Billionaire Pledges,539748929.5445697,0.0,18351463.60451537,7340585.441806149,3670292.7209030744,5505439.081354611,917573.1802257686,917573.1802257686
MCO,2023,256580.515122745,38956.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,199907010.9424331,5997210.328272993,2398884.1313091973,1199442.0656545986,1799163.0984818977,299860.51641364966,299860.51641364966
MCO,2023,256580.515122745,38956.0,F_solidarity_surcharges,Global Solidarity Surcharges,19990701.09424332,0.0,519758.22845032637,207903.29138013057,103951.64569006528,155927.4685350979,25987.91142251632,25987.91142251632
MDA,2023,6799.58594644576,2457783.0,A_soft_norm_shift,Soft Global Norm Shift,158763114.08902633,122889150.0,7322958.866314685,2929183.546525874,1464591.773262937,2196887.6598944054,366147.9433157343,366147.9433157343
MDA,2023,6799.58594644576,2457783.0,B_tax_and_match,Tax & Match,100271440.4772798,49155660.0,4482813.014318394,1793125.2057273574,896562.6028636787,1344843.904295518,224140.65071591968,224140.65071591968
MDA,2023,6799.58594644576,2457783.0,C_angels_lite,Angels-lite,1253393005.9659975,73733490.0,50430806.84670791,20172322.738683164,10086161.369341582,15129242.054012373,2521540.3423353955,2521540.3423353955
MDA,2023,6799.58594644576,2457783.0,D_corp_billionaire,Corporate & Billionaire Pledges,902442964.2955183,0.0,30683060.786047623,12273224.31441905,6136612.157209525,9204918.235814286,1534153.0393023812,1534153.0393023812
MDA,2023,6799.58594644576,2457783.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,491556600.0,14746698.0,5898679.2,2949339.6,4424009.399999999,737334.9,737334.9
MDA,2023,6799.58594644576,2457783.0,F_solidarity_surcharges,Global Solidarity Surcharges,33423813.492426608,0.0,869019.1508030918,347607.66032123676,173803.83016061838,260705.74524092753,43450.957540154595,43450.957540154595
MDG,2023,508.718427705736,31195932.0,A_soft_norm_shift,Soft Global Norm Shift,150764482.03962293,1559796600.0,44474588.1330302,17789835.25321208,8894917.62660604,13342376.43990906,2223729.40665151,2223729.40665151
MDG,2023,508.718427705736,31195932.0,B_tax_and_match,Tax & Match,95219672.86713028,623918640.0,21574149.38601391,8629659.754405564,4314829.877202782,6472244.815804173,1078707.4693006955,1078707.4693006955
MDG,2023,508.718427705736,31195932.0,C_angels_lite,Angels-lite,1190245910.8391292,935877960.0,80792707.09188692,32317082.83675477,16158541.418377385,24237812.127566077,4039635.354594346,4039635.354594346
MDG,2023,508.718427705736,31195932.0,D_corp_billionaire,Corporate & Billionaire Pledges,856977055.80417,0.0,29137219.897341777,11654887.958936712,5827443.979468356,8741165.969202533,1456860.994867089,1456860.994867089
MDG,2023,508.718427705736,31195932.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,6239186400.0,187175592.0,74870236.8,37435118.4,56152677.6,9358779.6,9358779.6
MDG,2023,508.718427705736,31195932.0,F_solidarity_surcharges,Global Solidarity Surcharges,31739890.95571,0.0,825237.1648484601,330094.8659393841,165047.43296969205,247571.149454538,41261.85824242301,41261.85824242301
MDV,2023,12530.3602359683,525994.0,A_soft_norm_shift,Soft Global Norm Shift,62613495.86860012,32954471.50978955,2484767.1518381312,993906.8607352525,496953.43036762625,745430.1455514394,124238.35759190656,124238.35759190656
MDV,2023,12530.3602359683,525994.0,B_tax_and_match,Tax & Match,39545365.811747454,13181788.60391582,1581814.6324698983,632725.8529879594,316362.9264939797,474544.38974096946,79090.73162349492,79090.73162349492
MDV,2023,12530.3602359683,525994.0,C_angels_lite,Angels-lite,494317072.64684314,19772682.905873727,19535410.71100324,7814164.284401297,3907082.1422006483,5860623.213300972,976770.5355501621,976770.5355501621
MDV,2023,12530.3602359683,525994.0,D_corp_billionaire,Corporate & Billionaire Pledges,355908292.30572665,0.0,12100881.938394705,4840352.7753578825,2420176.3876789412,3630264.581518411,605044.0969197353,605044.0969197353
MDV,2023,12530.3602359683,525994.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,131817886.0391582,3954536.581174746,1581814.6324698986,790907.3162349493,1186360.9743524238,197726.82905873732,197726.82905873732
MDV,2023,12530.3602359683,525994.0,F_solidarity_surcharges,Global Solidarity Surcharges,13181788.603915801,0.0,342726.50370181084,137090.60148072435,68545.30074036217,102817.95111054325,17136.325185090544,17136.325185090544
MEA,2023,6063.05247657864,797801454.0,A_soft_norm_shift,Soft Global Norm Shift,45952564774.18103,39890072700.0,2231908574.3287067,892763429.7314827,446381714.8657414,669572572.298612,111595428.71643534,111595428.71643534
MEA,2023,6063.05247657864,797801454.0,B_tax_and_match,Tax & Match,29022672488.956444,15956029080.0,1349361047.0686932,539744418.8274773,269872209.41373867,404808314.1206079,67468052.35343467,67468052.35343467
MEA,2023,6063.05247657864,797801454.0,C_angels_lite,Angels-lite,362783406111.9555,23934043620.0,14695263089.814312,5878105235.925725,2939052617.9628625,4408578926.944293,734763154.4907156,734763154.4907156
MEA,2023,6063.05247657864,797801454.0,D_corp_billionaire,Corporate & Billionaire Pledges,261204052400.60797,0.0,8880937781.62067,3552375112.648268,1776187556.324134,2664281334.486201,444046889.0810335,444046889.0810335
MEA,2023,6063.05247657864,797801454.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,159560290800.0,4786808724.0,1914723489.6000001,957361744.8000001,1436042617.2,239340436.20000002,239340436.20000002
MEA,2023,6063.05247657864,797801454.0,F_solidarity_surcharges,Global Solidarity Surcharges,9674224162.985481,0.0,251529828.2376225,100611931.29504901,50305965.647524506,75458948.47128674,12576491.411881126,12576491.411881126
MEX,2023,13826.1306570122,129739759.0,A_soft_norm_shift,Soft Global Norm Shift,17041089163.761099,8968994296.716373,676262169.9724143,270504867.9889657,135252433.99448285,202878650.99172428,33813108.49862071,33813108.49862071
MEX,2023,13826.1306570122,129739759.0,B_tax_and_match,Tax & Match,10762793156.059643,3587597718.686549,430511726.2423858,172204690.49695432,86102345.24847716,129153517.87271574,21525586.31211929,21525586.31211929
MEX,2023,13826.1306570122,129739759.0,C_angels_lite,Angels-lite,134534914450.74557,5381396578.029823,5316819819.093466,2126727927.6373863,1063363963.8186932,1595045945.7280397,265840990.9546733,265840990.9546733
MEX,2023,13826.1306570122,129739759.0,D_corp_billionaire,Corporate & Billionaire Pledges,96865138404.53658,0.0,3293414705.7542434,1317365882.3016975,658682941.1508487,988024411.726273,164670735.2877122,164670735.2877122
MEX,2023,13826.1306570122,129739759.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,35875977186.86549,1076279315.605965,430511726.242386,215255863.121193,322883794.68178946,53813965.78029825,53813965.78029825
MEX,2023,13826.1306570122,129739759.0,F_solidarity_surcharges,Global Solidarity Surcharges,3587597718.6865406,0.0,93277540.68585005,37311016.274340026,18655508.137170013,27983262.205755014,4663877.034292503,4663877.034292503
MHL,2023,6678.34239060448,38827.0,A_soft_norm_shift,Soft Global Norm Shift,2463350.000000001,1941350.0,114522.20000000001,45808.880000000005,22904.440000000002,34356.66,5726.110000000001,5726.110000000001
MHL,2023,6678.34239060448,38827.0,B_tax_and_match,Tax & Match,1555800.0000000007,776540.0,69970.20000000004,27988.080000000016,13994.040000000008,20991.060000000012,3498.510000000002,3498.510000000002
MHL,2023,6678.34239060448,38827.0,C_angels_lite,Angels-lite,19447500.00000001,1164810.0,783267.7800000005,313307.1120000002,156653.5560000001,234980.33400000015,39163.389000000025,39163.389000000025
MHL,2023,6678.34239060448,38827.0,D_corp_billionaire,Corporate & Billionaire Pledges,14002200.0,0.0,476074.8,190429.92,95214.96,142822.44,23803.74,23803.74
MHL,2023,6678.34239060448,38827.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,7765400.0,232962.0,93184.8,46592.4,69888.59999999999,11648.1,11648.1
MHL,2023,6678.34239060448,38827.0,F_solidarity_surcharges,Global Solidarity Surcharges,518600.0,0.0,13483.6,5393.4400000000005,2696.7200000000003,4045.08,674.1800000000001,674.1800000000001
MIC,2023,6347.75391928371,5891444768.0,A_soft_norm_shift,Soft Global Norm Shift,355275695354.9973,294572238400.0,16896046277.62993,6758418511.051972,3379209255.525986,5068813883.288979,844802313.8814965,844802313.8814965
MIC,2023,6347.75391928371,5891444768.0,B_tax_and_match,Tax & Match,224384649697.89307,117828895360.0,10266406351.736792,4106562540.694717,2053281270.3473585,3079921905.5210376,513320317.5868396,513320317.5868396
MIC,2023,6347.75391928371,5891444768.0,C_angels_lite,Angels-lite,2804808121223.663,176743343040.0,113298955642.0192,45319582256.80768,22659791128.40384,33989686692.60576,5664947782.10096,5664947782.10096
MIC,2023,6347.75391928371,5891444768.0,D_corp_billionaire,Corporate & Billionaire Pledges,2019461847281.0369,0.0,68661702807.55525,27464681123.022102,13732340561.511051,20598510842.266575,3433085140.377763,3433085140.377763
MIC,2023,6347.75391928371,5891444768.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,1178288953600.0,35348668608.0,14139467443.2,7069733721.6,10604600582.4,1767433430.4,1767433430.4
MIC,2023,6347.75391928371,5891444768.0,F_solidarity_surcharges,Global Solidarity Surcharges,74794883232.63101,0.0,1944666964.0484064,777866785.6193626,388933392.8096813,583400089.2145219,97233348.20242032,97233348.20242032
MKD,2023,8624.28400232117,1827816.0,A_soft_norm_shift,Soft Global Norm Shift,149754240.73587343,91390800.0,6269771.059132709,2507908.423653084,1253954.211826542,1880931.3177398127,313488.5529566355,313488.5529566355
MKD,2023,8624.28400232117,1827816.0,B_tax_and_match,Tax & Match,94581625.72792006,36556320.0,3934138.371837602,1573655.348735041,786827.6743675205,1180241.5115512805,196706.91859188012,196706.91859188012
MKD,2023,8624.28400232117,1827816.0,C_angels_lite,Angels-lite,1182270321.5990002,54834480.0,47009982.46076202,18803992.984304808,9401996.492152404,14102994.738228604,2350499.123038101,2350499.123038101
MKD,2023,8624.28400232117,1827816.0,D_corp_billionaire,Corporate & Billionaire Pledges,851234631.5512818,0.0,28941977.47274358,11576790.989097431,5788395.494548716,8682593.241823073,1447098.873637179,1447098.873637179
MKD,2023,8624.28400232117,1827816.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,365563200.0,10966896.0,4386758.4,2193379.2,3290068.8,548344.8,548344.8
MKD,2023,8624.28400232117,1827816.0,F_solidarity_surcharges,Global Solidarity Surcharges,31527208.575973403,0.0,819707.4229753085,327882.96919012343,163941.48459506172,245912.22689259253,40985.37114876543,40985.37114876543
MLI,2023,1035.86242628411,23769127.0,A_soft_norm_shift,Soft Global Norm Shift,233904682.8663142,1188456350.0,36981386.854524165,14792554.741809666,7396277.370904833,11094416.05635725,1849069.3427262083,1849069.3427262083
MLI,2023,1035.86242628411,23769127.0,B_tax_and_match,Tax & Match,147729273.38925105,475382540.0,18693354.40167753,7477341.760671012,3738670.880335506,5608006.320503259,934667.7200838765,934667.7200838765
MLI,2023,1035.86242628411,23769127.0,C_angels_lite,Angels-lite,1846615917.3656359,713073810.0,97268209.63989417,38907283.85595767,19453641.927978836,29180462.89196825,4863410.481994709,4863410.481994709
MLI,2023,1035.86242628411,23769127.0,D_corp_billionaire,Corporate & Billionaire Pledges,1329563460.5032663,0.0,45205157.657111056,18082063.06284442,9041031.53142221,13561547.297133317,2260257.8828555527,2260257.8828555527
MLI,2023,1035.86242628411,23769127.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,4753825400.0,142614762.0,57045904.800000004,28522952.400000002,42784428.6,7130738.100000001,7130738.100000001
MLI,2023,1035.86242628411,23769127.0,F_solidarity_surcharges,Global Solidarity Surcharges,49243091.1297506,0.0,1280320.3693735157,512128.1477494063,256064.07387470314,384096.1108120547,64016.018468675786,64016.018468675786
MLT,2023,40182.4313854634,552747.0,A_soft_norm_shift,Soft Global Norm Shift,211001824.8096969,111053592.00510369,8373440.837184817,3349376.334873927,1674688.1674369634,2512032.251155445,418672.04185924085,418672.04185924085
MLT,2023,40182.4313854634,552747.0,B_tax_and_match,Tax & Match,133264310.40612441,44421436.80204148,5330572.416244977,2132228.966497991,1066114.4832489954,1599171.7248734932,266528.62081224885,266528.62081224885
MLT,2023,40182.4313854634,552747.0,C_angels_lite,Angels-lite,1665803880.0765555,66632155.20306222,65832569.34062548,26333027.736250192,13166513.868125096,19749770.802187644,3291628.467031274,3291628.467031274
MLT,2023,40182.4313854634,552747.0,D_corp_billionaire,Corporate & Billionaire Pledges,1199378793.6551178,0.0,40778878.984274,16311551.593709601,8155775.796854801,12233663.6952822,2038943.9492137001,2038943.9492137001
MLT,2023,40182.4313854634,552747.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,444214368.02041477,13326431.040612444,5330572.416244978,2665286.208122489,3997929.312183733,666321.5520306223,666321.5520306223
MLT,2023,40182.4313854634,552747.0,F_solidarity_surcharges,Global Solidarity Surcharges,44421436.8020414,0.0,1154957.3568530763,461982.94274123054,230991.47137061527,346487.2070559229,57747.86784265382,57747.86784265382
MMR,2023,1233.19666209269,54133798.0,A_soft_norm_shift,Soft Global Norm Shift,634197380.4999995,2706689900.0,86863069.29299998,34745227.717199996,17372613.858599998,26058920.787899993,4343153.4646499995,4343153.4646499995
MMR,2023,1233.19666209269,54133798.0,B_tax_and_match,Tax & Match,400545713.9999997,1082675960.0,44496650.21999999,17798660.087999996,8899330.043999998,13348995.065999998,2224832.5109999995,2224832.5109999995
MMR,2023,1233.19666209269,54133798.0,C_angels_lite,Angels-lite,5006821424.999995,1624013940.0,251971743.86999986,100788697.54799995,50394348.773999974,75591523.16099995,12598587.193499994,12598587.193499994
MMR,2023,1233.19666209269,54133798.0,D_corp_billionaire,Corporate & Billionaire Pledges,3604911426.0,0.0,122566988.484,49026795.3936,24513397.6968,36770096.5452,6128349.4242,6128349.4242
MMR,2023,1233.19666209269,54133798.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,10826759600.0,324802788.0,129921115.2,64960557.6,97440836.39999999,16240139.4,16240139.4
MMR,2023,1233.19666209269,54133798.0,F_solidarity_surcharges,Global Solidarity Surcharges,133515238.0,0.0,3471396.188,1388558.4752000002,694279.2376000001,1041418.8563999999,173569.80940000003,173569.80940000003
MNA,2023,2797.40730719316,729077445.0,A_soft_norm_shift,Soft Global Norm Shift,19375502435.450832,36453872250.0,1451563741.8217218,580625496.7286887,290312748.36434436,435469122.54651654,72578187.09108609,72578187.09108609
MNA,2023,2797.40730719316,729077445.0,B_tax_and_match,Tax & Match,12237159432.916315,14581548900.0,804561249.9874895,321824499.9949958,160912249.9974979,241368374.99624684,40228062.49937447,40228062.49937447
MNA,2023,2797.40730719316,729077445.0,C_angels_lite,Angels-lite,152964492911.45392,21872323350.0,6643799017.935249,2657519607.1741,1328759803.58705,1993139705.3805747,332189950.8967625,332189950.8967625
MNA,2023,2797.40730719316,729077445.0,D_corp_billionaire,Corporate & Billionaire Pledges,110134434896.24689,0.0,3744570786.472394,1497828314.5889578,748914157.2944789,1123371235.941718,187228539.32361972,187228539.32361972
MNA,2023,2797.40730719316,729077445.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,145815489000.0,4374464670.0,1749785868.0,874892934.0,1312339401.0,218723233.5,218723233.5
MNA,2023,2797.40730719316,729077445.0,F_solidarity_surcharges,Global Solidarity Surcharges,4079053144.30544,0.0,106055381.75194144,42422152.70077658,21211076.35038829,31816614.525582433,5302769.087597072,5302769.087597072
MNE,2023,12077.3747094687,623529.0,A_soft_norm_shift,Soft Global Norm Shift,71540637.064593,37652966.876101546,2839033.702458058,1135613.4809832233,567806.7404916117,851710.1107374174,141951.6851229029,141951.6851229029
MNE,2023,12077.3747094687,623529.0,B_tax_and_match,Tax & Match,45183560.25132189,15061186.75044062,1807342.4100528753,722936.9640211501,361468.48201057507,542202.7230158625,90367.12050264377,90367.12050264377
MNE,2023,12077.3747094687,623529.0,C_angels_lite,Angels-lite,564794503.1415231,22591780.12566093,22320678.764152993,8928271.505661197,4464135.7528305985,6696203.629245898,1116033.9382076496,1116033.9382076496
MNE,2023,12077.3747094687,623529.0,D_corp_billionaire,Corporate & Billionaire Pledges,406652042.26189834,0.0,13826169.436904544,5530467.774761818,2765233.887380909,4147850.831071363,691308.4718452273,691308.4718452273
MNE,2023,12077.3747094687,623529.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,150611867.50440618,4518356.025132186,1807342.4100528744,903671.2050264372,1355506.8075396556,225917.8012566093,225917.8012566093
MNE,2023,12077.3747094687,623529.0,F_solidarity_surcharges,Global Solidarity Surcharges,15061186.750440681,0.0,391590.8555114577,156636.34220458308,78318.17110229154,117477.25665343732,19579.542775572885,19579.542775572885
MNG,2023,5838.63108083902,3481145.0,A_soft_norm_shift,Soft Global Norm Shift,193088653.2421199,174057250.0,9545793.484295119,3818317.3937180475,1909158.6968590238,2863738.0452885353,477289.67421475594,477289.67421475594
MNG,2023,5838.63108083902,3481145.0,B_tax_and_match,Tax & Match,121950728.36344413,69622900.0,5747208.850903325,2298883.54036133,1149441.770180665,1724162.6552709974,287360.44254516624,287360.44254516624
MNG,2023,5838.63108083902,3481145.0,C_angels_lite,Angels-lite,1524384104.5430512,104434350.0,61895101.27263595,24758040.50905438,12379020.25452719,18568530.381790783,3094755.0636317977,3094755.0636317977
MNG,2023,5838.63108083902,3481145.0,D_corp_billionaire,Corporate & Billionaire Pledges,1097556555.2709994,0.0,37316922.87921398,14926769.151685594,7463384.575842797,11195076.863764195,1865846.1439606992,1865846.1439606992
MNG,2023,5838.63108083902,3481145.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,696229000.0,20886870.0,8354748.0,4177374.0,6266061.0,1044343.5,1044343.5
MNG,2023,5838.63108083902,3481145.0,F_solidarity_surcharges,Global Solidarity Surcharges,40650242.787814796,0.0,1056906.3124831847,422762.5249932739,211381.26249663695,317071.8937449554,52845.31562415924,52845.31562415924
MNP,2022,23785.754590043,46078.0,A_soft_norm_shift,Soft Global Norm Shift,10412000.000000011,5480000.000000007,413192.0000000005,165276.80000000022,82638.40000000011,123957.60000000015,20659.600000000028,20659.600000000028
MNP,2022,23785.754590043,46078.0,B_tax_and_match,Tax & Match,6576000.000000007,2192000.000000003,263040.00000000035,105216.00000000015,52608.00000000007,78912.0000000001,13152.000000000018,13152.000000000018
MNP,2022,23785.754590043,46078.0,C_angels_lite,Angels-lite,82200000.0000001,3288000.000000004,3248544.000000004,1299417.6000000017,649708.8000000009,974563.2000000012,162427.20000000022,162427.20000000022
MNP,2022,23785.754590043,46078.0,D_corp_billionaire,Corporate & Billionaire Pledges,59184000.0,0.0,2012256.0,804902.4,402451.2,603676.7999999999,100612.8,100612.8
MNP,2022,23785.754590043,46078.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,21920000.00000003,657600.0000000009,263040.0000000004,131520.0000000002,197280.00000000026,32880.00000000005,32880.00000000005
MNP,2022,23785.754590043,46078.0,F_solidarity_surcharges,Global Solidarity Surcharges,2192000.0,0.0,56992.0,22796.800000000003,11398.400000000001,17097.6,2849.6000000000004,2849.6000000000004
MOZ,2023,622.985619320596,33635160.0,A_soft_norm_shift,Soft Global Norm Shift,199065099.34369963,1681758000.0,48901400.58293619,19560560.233174477,9780280.116587238,14670420.174880857,2445070.0291468096,2445070.0291468096
MOZ,2023,622.985619320596,33635160.0,B_tax_and_match,Tax & Match,125725325.90128401,672703200.0,23952855.777038522,9581142.310815409,4790571.155407704,7185856.733111557,1197642.788851926,1197642.788851926
MOZ,2023,622.985619320596,33635160.0,C_angels_lite,Angels-lite,1571566573.7660503,1009054800.0,98063612.20310992,39225444.88124397,19612722.440621983,29419083.660932977,4903180.610155496,4903180.610155496
MOZ,2023,622.985619320596,33635160.0,D_corp_billionaire,Corporate & Billionaire Pledges,1131527933.1115541,0.0,38471949.72579284,15388779.890317136,7694389.945158568,11541584.91773785,1923597.486289642,1923597.486289642
MOZ,2023,622.985619320596,33635160.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,6727032000.0,201810960.0,80724384.0,40362192.0,60543288.0,10090548.0,10090548.0
MOZ,2023,622.985619320596,33635160.0,F_solidarity_surcharges,Global Solidarity Surcharges,41908441.9670946,0.0,1089619.4911444597,435847.7964577839,217923.89822889195,326885.8473433379,54480.97455722299,54480.97455722299
MRT,2023,2120.82318421747,5022441.0,A_soft_norm_shift,Soft Global Norm Shift,101191238.48456159,251122050.0,9160145.500598602,3664058.200239441,1832029.1001197204,2748043.6501795803,458007.2750299301,458007.2750299301
MRT,2023,2120.82318421747,5022441.0,B_tax_and_match,Tax & Match,63910255.884986274,100448820.0,4930772.276549589,1972308.9106198356,986154.4553099178,1479231.6829648765,246538.61382747945,246538.61382747945
MRT,2023,2120.82318421747,5022441.0,C_angels_lite,Angels-lite,798878198.5623281,150673230.0,36082954.28536847,14433181.714147389,7216590.8570736945,10824886.285610542,1804147.7142684236,1804147.7142684236
MRT,2023,2120.82318421747,5022441.0,D_corp_billionaire,Corporate & Billionaire Pledges,575192302.9648776,0.0,19556538.300805837,7822615.320322335,3911307.6601611674,5866961.490241751,977826.9150402918,977826.9150402918
MRT,2023,2120.82318421747,5022441.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,1004488200.0,30134646.0,12053858.4,6026929.2,9040393.799999999,1506732.3,1506732.3
MRT,2023,2120.82318421747,5022441.0,F_solidarity_surcharges,Global Solidarity Surcharges,21303418.6283288,0.0,553888.8843365489,221555.55373461955,110777.77686730977,166166.66530096464,27694.444216827444,27694.444216827444
MUS,2023,11182.186568616,1261041.0,A_soft_norm_shift,Soft Global Norm Shift,133961359.46040386,70505978.66337045,5316150.791218132,2126460.3164872527,1063230.1582436264,1594845.2373654395,265807.5395609066,265807.5395609066
MUS,2023,11182.186568616,1261041.0,B_tax_and_match,Tax & Match,84607174.39604455,28202391.46534818,3384286.9758417825,1353714.7903367132,676857.3951683566,1015286.0927525347,169214.34879208915,169214.34879208915
MUS,2023,11182.186568616,1261041.0,C_angels_lite,Angels-lite,1057589679.9505566,42303587.19802227,41795944.151646,16718377.660658402,8359188.830329201,12538783.245493801,2089797.2075823003,2089797.2075823003
MUS,2023,11182.186568616,1261041.0,D_corp_billionaire,Corporate & Billionaire Pledges,761464569.5644014,0.0,25889795.365189645,10355918.14607586,5177959.07303793,7766938.609556893,1294489.7682594825,1294489.7682594825
MUS,2023,11182.186568616,1261041.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,282023914.6534818,8460717.439604454,3384286.9758417816,1692143.4879208908,2538215.231881336,423035.8719802227,423035.8719802227
MUS,2023,11182.186568616,1261041.0,F_solidarity_surcharges,Global Solidarity Surcharges,28202391.465348206,0.0,733262.1780990534,293304.87123962137,146652.43561981068,219978.65342971604,36663.10890495267,36663.10890495267
