country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
JAM,2005,11243865777.7131,10567650122.5138,4184.43974867497,2687066
JAM,2006,11930179089.8855,11314546940.6435,4417.00127135363,2700968
JAM,2007,12799600047.1845,12138005200.6469,4716.48612542727,2713800
JAM,2008,13709401520.0326,13141139947.8887,5029.80095281745,2725635
JAM,2009,12120458114.8318,11452543825.4573,4428.38153333557,2736995
JAM,2010,13220549908.2494,12725932639.2705,4809.977380312,2748568
JAM,2011,14444661522.1463,13926261521.2056,5232.63644918132,2760494
JAM,2012,14807086555.5283,14607486110.2225,5340.83333232158,2772430
JAM,2013,14264205152.6126,13930605100.5079,5124.21301411137,2783687
JAM,2014,13899217679.9219,13600817680.5782,4975.11325459872,2793749
JAM,2015,14188936918.0036,13748936919.5424,5062.8955502426,2802534
JAM,2016,14077096676.6213,13482096678.1401,5009.79448724295,2809915
JAM,2017,14808985132.7722,14387985134.1944,5259.31332766957,2815764
JAM,2018,15730792876.2656,15134792874.4653,5578.10347525832,2820097
JAM,2019,15830766531.1474,15389266532.3138,5607.24299266608,2823271
JAM,2020,13812421835.7369,13358021834.4392,4879.44025773374,2830739
JAM,2021,14657586159.4316,14238986158.8268,5165.33782130331,2837682
JAM,2022,17097760686.7775,16744360687.6104,6022.15339791763,2839144
JAM,2023,19423355367.2372,19134255367.6731,6839.72502408181,2839786
JOR,2000,8460789844.8519,8561212976.02257,1570.61002940477,5386945
JOR,2001,8975814652.8196,9137454635.72469,1632.29454010563,5498894
JOR,2002,9582510578.27927,9651480959.09732,1706.26744384401,5616066
JOR,2003,10195627644.5698,10325528913.9633,1775.67625581432,5741828
JOR,2004,11411706629.055,11685331452.7504,1940.08641342805,5882061
JOR,2005,12588998589.5628,12926093088.8575,2087.87079273635,6029587
JOR,2006,15056981664.3159,15511142454.1608,2342.63459574933,6427371
JOR,2007,17110437235.543,17686177715.0917,2506.20599484139,6827227
JOR,2008,22658715989.3302,23070317486.934,3241.6524135556,6989866
JOR,2009,24537876056.338,24913369014.0845,3435.8337590698,7141753
JOR,2010,27133804225.3521,26919156338.0282,3718.46571622945,7297043
JOR,2011,29524149154.9296,29259642112.6761,3946.85503855525,7480424
JOR,2012,31634561690.1408,31246533521.1268,4169.50470054618,7587127
JOR,2013,34454440140.8451,34115848591.5493,4311.21916713038,7991809
JOR,2014,36847643521.1268,36430961830.9859,4191.18050084986,8791710
JOR,2015,38587017887.3239,38153862957.7465,4042.75678097555,9544729
JOR,2016,39892551126.7606,39586916901.4085,3986.71677010853,10006367
JOR,2017,41608435915.493,41401816901.4085,4065.61628749384,10234226
JOR,2018,43370860704.2254,43171142394.3662,4145.43989673265,10462306
JOR,2019,44503006338.0282,44511034507.0423,4170.1144003465,10671891
JOR,2020,43700383098.5916,43576580281.6901,4022.0401356135,10865228
JOR,2021,46296100140.8451,46064410000,4183.49998326866,11066356
JOR,2022,48764963380.2817,48259188732.3944,4332.25159897931,11256263
JOR,2023,51088476338.0282,50709743943.662,4466.08314208575,11439213
JPN,2000,4968359075956.59,5040235511364.95,39169.3595701504,126843000
JPN,2001,4374711694090.87,4442724323185.68,34406.1824638092,127149000
JPN,2002,4182846045873.61,4243893355026,32820.7936433254,127445000
JPN,2003,4519561645253.53,4592583679436.92,35387.0374203599,127718000
JPN,2004,4893116005656.56,4987574981745.58,38298.9801712303,127761000
JPN,2005,4831467035389.8,4938602699009.78,37812.8950199948,127773000
JPN,2006,4601663122649.92,4724628609114.59,35991.546002862,127854000
JPN,2007,4579750920354.81,4720092396404.35,35779.0245416427,128001000
JPN,2008,5106679115127.3,5243862441285.03,39876.3039685725,128063000
JPN,2009,5289493117993.89,5422436226957.12,41308.9968370512,128047000
JPN,2010,5759071769013.11,5912477091132.79,44968.1562349739,128070000
JPN,2011,6233147172341.35,6414396892358.66,48760.0789494211,127833000
JPN,2012,6272362996105.03,6445536590964.04,49145.2804308193,127629000
JPN,2013,5212328181166.18,5391605623511.27,40898.6478964744,127445000
JPN,2014,4896994405353.29,5079021304760.51,38475.3952461838,127276000
JPN,2015,4444930651964.18,4619771168713.41,34960.6393843385,127141000
JPN,2016,5003677627544.24,5177794688417.2,39375.4731620781,127076000
JPN,2017,4930837369151.42,5113251596855.53,38834.0529341227,126972000
JPN,2018,5040880939324.86,5233677416722.46,39751.1330982711,126811000
JPN,2019,5117993853016.51,5318494421653.03,40415.9567649547,126633000
JPN,2020,5054068005376.28,5239487602255.04,40028.7341726762,126261000
JPN,2021,5039148168861.22,5279648033254.91,40094.5599795288,125681593
JPN,2022,4262463317796.53,4525477683499.98,34065.6438962526,125124989
JPN,2023,4213167237905.83,4463801619616.66,33836.1756271617,124516650
KAZ,2000,18291990662.0356,17152990926.4845,1180.0444563226,15501103
KAZ,2001,22152689179.8815,21058289426.1417,1422.27331810957,15575550
KAZ,2002,24636598527.4437,23651798315.1618,1573.55219932325,15656677
KAZ,2003,30833692900.1091,29229493253.7665,1958.02050246511,15747380
KAZ,2004,43151647002.6096,40430947002.6096,2722.47407755402,15850159
KAZ,2005,57123671733.8952,51568171733.8952,3577.35804001782,15968117
KAZ,2006,81003864630.018,71653766929.1251,5030.13494711519,16103716
KAZ,2007,104849915058.376,91904211572.0145,6449.43931096532,16257214
KAZ,2008,133441648851.982,114066343535.03,8123.54705891736,16426525
KAZ,2009,115308686941.38,102891184164.86,6938.01175663001,16619846
KAZ,2010,148047348240.643,128671748240.643,8793.07589980782,16836810
KAZ,2011,192626464617.071,164881370862.216,11287.1464926039,17066002
KAZ,2012,207998568865.789,179881468864.113,12018.7966527993,17306106
KAZ,2013,236634603409.089,211486897952.974,13478.459627612,17556502
KAZ,2014,221415613595.469,198714509414.101,12427.7094576939,17816285
KAZ,2015,184388404706.042,172770506433.204,10196.1226255982,18084169
KAZ,2016,137278320084.171,123828020084.171,7475.56688689424,18363600
KAZ,2017,166805788827.233,148657290109.179,8943.08416791984,18651931
KAZ,2018,179339977690.485,157278679804.064,9472.48527327758,18932727
KAZ,2019,181667184854.501,158974562541.081,9457.12614657136,19209555
KAZ,2020,171082365861.423,156009669230.591,8781.50797787648,19482117
KAZ,2021,197112255360.612,172923312214.507,9983.60103576902,19743603
KAZ,2022,225496328925.494,199981133856.769,11255.3396437881,20034609
KAZ,2023,261840101059.923,235225540148.79,12879.4275257974,20330104
KEN,2000,12705350097.8044,12575570003.8209,414.626365130846,30642890
KEN,2001,12986007425.8781,12838507613.6252,410.70045247481403,31619170
KEN,2002,13147736898.5176,13026151015.0803,402.936385605382,32629808
KEN,2003,14904517649.8476,14738442156.8305,442.898457253405,33652223
KEN,2004,16095337093.8366,15953749659.6096,463.662781300121,34713455
KEN,2005,18737895512.7378,18731701276.4984,523.456312433863,35796484
KEN,2006,25825512284.2891,25755429878.1699,699.80237063381,36904008
KEN,2007,31958195182.2406,31814012977.2897,840.201439476765,38036349
KEN,2008,35895153327.8497,35863494628.8632,915.54435473604,39206351
KEN,2009,42347217912.9176,36976859034.0263,1047.9678324485,40408891
KEN,2010,45405615063.7551,39852484980.0245,1091.51873101194,41598567
KEN,2011,46869473150.61,41961926464.5493,1096.14499807675,42758461
KEN,2012,56396704671.5777,50187341471.2162,1285.00536171512,43888303
KEN,2013,61671440407.8387,54496773151.3016,1370.87885214659,44986791
KEN,2014,68285796514.2896,60579831275.5359,1482.81566253497,46051440
KEN,2015,70120446896.8359,63195136105.8826,1489.11959777284,47088526
KEN,2016,74815144163.8931,73804818194.5745,1554.12610314423,48139687
KEN,2017,82036510877.2599,80475458830.12,1667.48447230835,49197766
KEN,2018,92202979985.2863,90812279975.0377,1836.45275528993,50207107
KEN,2019,100378436207.371,98773632628.9327,1960.40808854893,51202827
KEN,2020,100657505750.545,99981709856.8935,1927.66459027849,52217334
KEN,2021,109703658904.994,108174641713.497,2061.35622089594,53219166
KEN,2022,114448978152.637,112689233872.207,2109.56288513137,54252461
KEN,2023,108038588970.595,106151840150.547,1952.30457929636,55339003
KGZ,2000,1369688498.06778,1287688498.06778,279.621738464365,4898362
KGZ,2001,1525116370.27939,1466016371.3115,308.41129550148,4945073
KGZ,2002,1605643104.73021,1547843103.87804,321.726775366804,4990704
KGZ,2003,1919008090.49641,1857008090.49641,380.505828812441,5043308
KGZ,2004,2211534585.0034,2109434585.0034,433.233873286,5104713
KGZ,2005,2460246766.41401,2372146811.03772,476.548193640077,5162640
KGZ,2006,2834168889.42019,2786068889.17114,543.113512472219,5218373
KGZ,2007,3802570552.56105,3752070495.70915,721.771577544361,5268385
KGZ,2008,5139958909.17936,4933258864.51447,966.388569370494,5318729
KGZ,2009,4690061380.60253,4508661415.35911,870.198894546917,5389643
KGZ,2010,4794361863.01353,4489261604.79334,876.954476440354,5467059
KGZ,2011,6197765984.28468,5538865998.78064,1117.40174350185,5546587
KGZ,2012,6605142884.36215,6435842809.7884,1168.62244675446,5652076
KGZ,2013,7335033800.59056,6912033442.54566,1269.66303464348,5777150
KGZ,2014,7468102412.68237,7159302170.58326,1264.52668823891,5905848
KGZ,2015,6678177511.66313,6417477543.55163,1105.65193844261,6040036
KGZ,2016,6813095379.1187,6455295204.83045,1103.27489428412,6175338
KGZ,2017,7702938379.42036,7331338207.04089,1221.39046807082,6306696
KGZ,2018,8271106235.41552,8020105523.91389,1283.5203037417,6444079
KGZ,2019,9371275264.36735,8591968638.36629,1421.99927504102,6590211
KGZ,2020,8270468614.24051,8014044231.28542,1229.51766602907,6726596
KGZ,2021,9249133946.26531,8626877845.0663,1349.99730650542,6851224
KGZ,2022,12134931017.9465,11864509827.1527,1739.72018344174,6975220
KGZ,2023,15180842369.4894,14986723706.6656,2138.2221021147798,7099750
KHM,2000,3694168979.32019,3574038227.91904,296.426687526334,12462336
KHM,2001,4145665969.92864,4004299813.12436,327.500984314444,12658484
KHM,2002,4501227626.62752,4313641104.0337,350.147276634294,12855241
KHM,2003,5046693484.31767,4869826437.04448,386.691123931778,13050968
KHM,2004,5883297159.87352,5669213128.60095,444.199067529081,13244731
KHM,2005,7066296463.3598,6778969374.09896,525.797325120926,13439202
KHM,2006,8350531016.65753,8031844588.48474,612.252648550727,13639028
KHM,2007,10127916459.8983,9802511438.76381,731.692295125426,13841770
KHM,2008,12174303999.0812,11748590864.4811,866.283999789749,14053479
KHM,2009,12502901169.7377,12052226423.3655,875.748936193569,14276810
KHM,2010,13808673288.0696,13409374659.0725,952.274616324008,14500726
KHM,2011,16032622023.8265,15499707260.5889,1088.98152823081,14722584
KHM,2012,17826536699.8016,17147398897.5205,1192.80263041673,14945085
KHM,2013,19807135252.8649,18982047189.3476,1305.6600972686,15170208
KHM,2014,22041463967.9009,21110279792.6935,1431.56396469993,15396772
KHM,2015,24174170369.0738,23177973370.8807,1547.32010444393,15623251
KHM,2016,26556545153.3573,25507606313.3599,1675.19555711109,15852803
KHM,2017,29355665909.7905,28215504535.8238,1826.35391688754,16073372
KHM,2018,33145892168.8958,31820166406.6222,2036.67377566578,16274522
KHM,2019,36685356407.7206,35040667434.0943,2225.87705485686,16481304
KHM,2020,34818073901.4851,33712316726.7609,2081.73914242939,16725474
KHM,2021,36790163687.4421,35300301362.1222,2167.40324198499,16974305
KHM,2022,39994532959.6074,38444130462.433,2325.03050040841,17201724
KHM,2023,42335646895.7984,41383539142.861,2429.74853452838,17423880
KIR,2000,74910527.2586758,116966861.024323,845.367240231973,88613
KIR,2001,64935850.1573877,109922614.694415,718.833787096781,90335
KIR,2002,74743869.1313473,119363097.052369,810.10870037444,92264
KIR,2003,96105619.3795504,139827577.932362,1020.50033851394,94175
KIR,2004,104085892.133271,151139840.206155,1083.2688987175,96085
KIR,2005,113895437.324786,160790333.210383,1161.78341739977,98035
KIR,2006,112338353.264712,156679917.43808,1123.19258990684,100017
KIR,2007,138054945.643442,194679149.038719,1352.57814048911,102068
KIR,2008,147017894.97877,211310894.849595,1410.62246914058,104222
KIR,2009,140177384.145395,190501010.381465,1316.62753853678,106467
KIR,2010,165458433.127645,237948042.441515,1522.10068744154,108704
KIR,2011,195970140.170383,267122933.005179,1771.12926848792,110647
KIR,2012,207001545.867109,304752738.918266,1843.55336349889,112284
KIR,2013,201730860.757856,321103873.849608,1772.08718317132,113838
KIR,2014,200287281.98074,358705761.775001,1736.70535682101,115326
KIR,2015,191559398.688293,372670593.273182,1639.85274740652,116815
KIR,2016,206467818.503227,346110061.298797,1742.66799324117,118478
KIR,2017,222875736.343445,393942631.507145,1853.05122713319,120275
KIR,2018,233514717.441266,403821992.032349,1912.73809378187,122084
KIR,2019,216985388.322754,411922569.719855,1750.9977188915,123921
KIR,2020,220897998.732518,377536667.495873,1751.7823197053,126099
KIR,2021,285259893.983064,446782673.0195,2222.04829512346,128377
KIR,2022,270040456.961045,412133690.890726,2069.76720110559,130469
KIR,2023,288610732.190775,475653572.601062,2177.70114080416,132530
KNA,2000,421695769.843918,391558224.891558,9319.65545093525,45248
KNA,2001,458643829.014199,424024024.024024,10022.5919235637,45761
KNA,2002,481077373.669966,442976235.494754,10453.6587064313,46020
KNA,2003,469869869.86987,426068624.179735,10175.6295449989,46176
KNA,2004,506900000,467998370.37037,10944.6183741768,46315
KNA,2005,547203703.703704,512065370.37037,11783.7867154145,46437
KNA,2006,644414814.814815,612075000,13837.8495311219,46569
KNA,2007,689285185.185185,658340703.703704,14757.9579751035,46706
KNA,2008,777692592.592593,743554185.185185,16604.9448615905,46835
KNA,2009,774274074.074074,740372814.814815,16503.4119292794,46916
KNA,2010,778718518.518518,749534037.037037,16622.9457908577,46846
KNA,2011,836092592.592593,806446925.925926,17832.4572919975,46886
KNA,2012,824585185.185185,800808000,17532.0559008608,47033
KNA,2013,874548148.148148,859948148.148148,18580.1301949935,47069
KNA,2014,952111111.111111,893511111.111111,20219.3954237956,47089
KNA,2015,957222222.222222,894222222.222222,20328.8003530109,47087
KNA,2016,1006818518.51852,950218518.518518,21387.5415511103,47075
KNA,2017,1056977777.77778,1011577777.77778,22464.9899633959,47050
KNA,2018,1076548148.14815,1032848148.14815,22901.3816403197,47008
KNA,2019,1107855555.55556,1091755555.55556,23595.4923231291,46952
KNA,2020,883922222.222222,860622222.222222,18859.0190361046,46870
KNA,2021,858622222.222222,831222222.222222,18361.1449697886,46763
KNA,2022,980188888.888889,950088888.888889,20985.0112160159,46709
KNA,2023,1056751851.85185,1039451851.85185,22600.4502299468,46758
KOR,2000,576179387819.613,572324070533.154,12257.0206622345,47008111
KOR,2001,547656279894.587,543949912726.203,11561.2071745115,47370164
KOR,2002,627246933729.618,624918960556.181,13165.08362497,47644736
KOR,2003,702714855193.904,700262887098.861,14672.8057539465,47892330
KOR,2004,793175561887.027,791800835959.093,16496.1316167114,48082519
KOR,2005,934901071332.984,928297917610.366,19402.5026259549,48184561
KOR,2006,1053216909887.56,1050141051885.2,21743.4774514254,48438292
KOR,2007,1172614086539.86,1169640851893.23,24086.4104391677,48683638
KOR,2008,1047339010225.25,1047605060656.69,21350.427979823,49054708
KOR,2009,943941876218.743,942479070896.604,19143.8516053025,49307835
KOR,2010,1143672241149.72,1145380644380.26,23079.2601257735,49554112
KOR,2011,1253289537500.81,1261047470780.75,25097.595426845,49936638
KOR,2012,1278046536287.01,1291410762822.05,25459.1689000965,50199853
KOR,2013,1370632955321.2,1379368985349.08,27179.5170146052,50428893
KOR,2014,1484488526271.8,1491673283689.83,29252.9312377352,50746659
KOR,2015,1466038936206.43,1470624628355.3,28737.4391706499,51014947
KOR,2016,1499679823909.61,1505162317173.77,29280.4403170048,51217803
KOR,2017,1623074183501.9,1629690182358.85,31600.7358741365,51361911
KOR,2018,1725373496825.43,1732322374323.88,33447.1562836166,51585058
KOR,2019,1651422932447.77,1665675897739.53,31902.4169048194,51764822
KOR,2020,1644312831906.17,1658668665990.32,31721.2989141857,51836239
KOR,2021,1818432106880.04,1838899317165.23,35125.5224984723,51769539
KOR,2022,1673916511799.71,1698504131878.33,32394.6833725203,51672569
KOR,2023,1712792854202.37,1744702631805.69,33121.3712885508,51712619
KWT,2000,37718743480.0751,44417966305.0282,19296.3471698729,1954709
KWT,2001,34889559869.8326,39790401784.2586,17374.2318664227,2008121
KWT,2002,38135788413.8276,41478839408.5169,18512.7523035862,2059974
KWT,2003,47874582231.588,51233507375.5419,22690.655175144,2109881
KWT,2004,59439090600.6108,65567356633.8649,27552.2827399787,2157320
KWT,2005,80798630136.9863,89654794520.548,36122.6142741227,2236788
KWT,2006,101557330723.423,114725201257.168,42946.6374104066,2364733
KWT,2007,114634043361.692,127029632600.787,45709.4132876371,2507887
KWT,2008,147379737229.753,158122665793.742,55585.1889344442,2651421
KWT,2009,105968691905.415,112897475545.98,37907.1001320042,2795484
KWT,2010,115416245238.478,123877323303.339,39212.2522190461,2943372
KWT,2011,154039231299.128,163289960468.007,49169.6063983139,3132814
KWT,2012,174047662555.419,186743064073.081,52155.2225460479,3337109
KWT,2013,174168116687.215,188125992345.298,49651.0439709448,3507844
KWT,2014,162650450784.686,178292812688.912,44368.781373043,3665876
KWT,2015,114585555830.916,127279172625.885,29882.2126867068,3834574
KWT,2016,109406674087.947,122184560840.68,27323.6890643847,4004096
KWT,2017,120687539675.517,139464096546.835,29047.6535822842,4154812
KWT,2018,138646316321.596,156983425039.422,32067.9623689512,4323515
KWT,2019,140856394870.02,161061525777.662,31707.8737464917,4442316
KWT,2020,111045470461.207,127407521579.147,25236.0755520534,4400267
KWT,2021,148350671614.185,172487813865.124,34018.6342879647,4360865
KWT,2022,183502046669.15,209500414016.089,39981.7690981957,4589643
KWT,2023,165384407267.056,197666906263.247,34075.8490439847,4853420
LAC,2000,1986486669520.2,1935755736508.13,4290.89716965426,462953688
LAC,2001,1935501395146.33,1886658225250.53,4122.79733565012,469463143
LAC,2002,1740549405328.78,1698983355699.93,3658.16106394401,475799008
LAC,2003,1776709001109.4,1733159110098.36,3686.28860127679,481977727
LAC,2004,2025109635467.83,1963829719039.2,4149.53859335468,488032486
LAC,2005,2450495410747.02,2371608201771.49,4960.45104377168,494006571
LAC,2006,2858411735059.27,2787554477634.41,5717.84551213245,499910627
LAC,2007,3374743864488.19,3296329196079.77,6672.17932226667,505793340
LAC,2008,3900603793011.68,3809393394505.22,7623.43867782364,511659365
LAC,2009,3612495412119.66,3527526179282.2,6981.20778828058,517459947
LAC,2010,4518751612852.26,4393132330807.08,8637.62473414238,523147480
LAC,2011,5277640263687.35,5138933718708.61,9979.98044298679,528822706
LAC,2012,5250550410200.51,5111552526123.58,9823.23365099871,534503260
LAC,2013,5385612862612.85,5263846815828.59,9971.16512159061,540118712
LAC,2014,5405171964139.56,5281851521122.65,9905.72186751887,545661592
LAC,2015,4577965121206.66,4478606370876.06,8307.33369621788,551075145
LAC,2016,4438012803116.89,4333241367897.83,7975.72164827005,556440282
LAC,2017,4951480879885.32,4835158977941.59,8811.13555430764,561957179
LAC,2018,4807492365803.41,4666494579043.32,8468.20128438484,567711159
LAC,2019,4739266496719.49,4602338468232.26,8266.47471229954,573311679
LAC,2020,3984427319010.97,3862407840836.37,6892.38171560913,578091505
LAC,2021,4629099312241.86,4470101086512.65,7955.36133413771,581884231
LAC,2022,5325687016147,5147683648360.35,9093.65274220086,585648822
LAC,2023,5997364907507.01,5793164721003.5,10166.928671097,589889543
LAO,2000,1731198022.46763,1660408278.87789,318.749852236965,5431212
LAO,2001,1768619058.34647,1699625816.62537,320.316005439568,5521482
LAO,2002,1758176653.07746,1693883046.63419,313.350817148131,5610889
LAO,2003,2023324407.28414,1909955902.14911,355.097216151461,5697945
LAO,2004,2366398119.86321,2269398119.86321,409.296298284117,5781626
LAO,2005,2735558734.7379,2669821125.47372,466.061506997741,5869523
LAO,2006,3455030060.9785,3264393255.96167,579.391947440719,5963200
LAO,2007,4223152739.04052,4075573107.57747,697.323013673925,6056236
LAO,2008,5446433157.40114,5190804450.05725,885.747376088762,6148969
LAO,2009,5836137329.63305,5670990066.04576,935.03237283283,6241642
LAO,2010,7131771014.70456,6679601953.77919,1125.91610151261,6334194
LAO,2011,8750104617.17303,8157259575.12919,1361.54704394913,6426590
LAO,2012,10192846339.4029,9584409923.89747,1563.5650771337,6518978
LAO,2013,11983252626.5452,11338527583.4343,1812.51774424651,6611385
LAO,2014,13279245886.3854,12693401481.3153,1981.03910900473,6703172
LAO,2015,14426380125.6488,13784824955.5127,2121.01339097363,6801645
LAO,2016,15912501722.6143,15228408813.3552,2303.22156035363,6908802
LAO,2017,17071155481.4994,16170183136.7602,2432.43059478511,7018147
LAO,2018,18141641089.7963,17355911535.6409,2545.1075420815,7128045
LAO,2019,18740561512.5555,17656111399.7487,2589.32081035237,7237636
LAO,2020,18981805250.2424,17853654979.9428,2583.77730696131,7346533
LAO,2021,18827148530.9347,17754927767.6039,2526.05105018529,7453194
LAO,2022,15468785203.7532,14311266175.7418,2046.40440255621,7559007
LAO,2023,15843155731.2552,14685693869.0246,2066.94979776957,7664993
LBN,2000,17260364842.4544,17581364842.4544,3986.83513941026,4329340
LBN,2001,17649751243.7811,17575751243.7811,4009.55929751102,4401918
LBN,2002,19152238805.9701,18281858805.9701,4290.85283803266,4463504
LBN,2003,20082918739.6352,16761628739.6352,4437.71588507526,4525508
LBN,2004,21159827992.0398,20345357992.0398,4600.68371412993,4599279
LBN,2005,21497336498.8391,21299316498.8391,4602.19804637945,4671102
LBN,2006,22022709851.4096,22173609851.4096,4635.2514117486,4751136
LBN,2007,24827355014.9254,25572375014.9254,5125.25809960149,4844118
LBN,2008,29118916105.4726,29551796105.4726,5912.04532820842,4925354
LBN,2009,35399582928.6899,35179772928.6899,7090.85493856621,4992287
LBN,2010,38443907042.1227,37934237042.1227,7625.81051551165,5041288
LBN,2011,39927125961.5257,39687755961.5257,7834.96257108993,5096020
LBN,2012,44016799515.7546,43812619515.7546,8406.98405608118,5235742
LBN,2013,46880103080.597,46661653080.597,8162.37929361396,5743436
LBN,2014,48095213746.6003,47517903746.6003,7577.6413302369,6346990
LBN,2015,49929337836.8159,49420827836.8159,7714.1099998804,6472469
LBN,2016,51147308774.1294,50329518774.1294,8089.012088155,6323060
LBN,2017,53027680685.9038,52818460685.9038,8608.21084982387,6160128
LBN,2018,54901519155.5556,53788969155.5556,9174.53666204759,5984119
LBN,2019,51605959131.2741,50358759131.2741,8905.88005497437,5794594
LBN,2020,31712128253.7961,30697478253.7961,5561.19166950397,5702398
LBN,2021,23131941556.7843,21239241556.7843,4045.37391066234,5718122
LBN,2022,20992421948.8081,20158671948.8081,3654.35845534878,5744489
LBN,2023,20078620356.9931,19999740356.9931,3477.72489842684,5773493
LBR,2000,874000000,772600000,298.485340578945,2928117
LBR,2001,906000000,749500300,300.463828598983,3015338
LBR,2002,927000000,763200400,299.536445539621,3094782
LBR,2003,748000000,595100100,239.779556677091,3119532
LBR,2004,897000000,730700200,284.140223992458,3156892
LBR,2005,949000000,793400200,287.487333441381,3301015
LBR,2006,1119000000,966999900,320.55808618515,3490787
LBR,2007,1373000000,1218799900,374.211308104278,3669050
LBR,2008,1726000000,1566400000,451.713856283285,3821003
LBR,2009,1768000000,1623399900,448.386367025545,3943028
LBR,2010,1998000000,1818599900,492.252808033724,4058890
LBR,2011,2398000000,2273155200,568.087865520004,4221178
LBR,2012,2791614000,2529644000,638.368751462083,4373043
LBR,2013,3177198100,2875704600,710.744570927863,4470239
LBR,2014,3225652000,2892652000,706.714490064507,4564293
LBR,2015,3227075700,2947075700,692.590082351257,4659431
LBR,2016,3398419600,3117419600,714.613063145659,4755608
LBR,2017,3390703400,3087813500,699.269095727404,4848925
LBR,2018,3422754800,2985754800,692.203127129794,4944726
LBR,2019,3319596500,2965834700,658.164180770507,5043721
LBR,2020,3176126300,2887982500,616.787867006715,5149463
LBR,2021,3513049500,3295000000,667.96610514319,5259323
LBR,2022,4001047000,3751047000,744.617175237387,5373294
LBR,2023,4390000000,4117000000,799.194470229642,5493031
LBY,2000,38270954138.1128,35488772525.8205,7214.10040377084,5305021
LBY,2001,34112093927.254,31479795856.3061,6312.80030498965,5403639
LBY,2002,20481889763.7795,20746889763.7795,3718.29434696755,5508410
LBY,2003,26265625000,26805468750,4674.09943200321,5619398
LBY,2004,33122307692.3077,33072307692.3077,5773.76333234281,5736693
LBY,2005,47334691241.4924,46841717078.6886,8079.24957329001,5858798
LBY,2006,60094231606.642,60056928740.8684,10048.8480434289,5980211
LBY,2007,68032978390.6007,68865358038.0867,11144.9448413435,6104380
LBY,2008,86710767415.1371,87416085167.7316,13906.1407818125,6235430
LBY,2009,60808562033.4191,61383735901.8583,9551.05403869755,6366686
LBY,2010,75380825062.4216,75351617356.9553,11600.9068649472,6497839
LBY,2011,48169263294.1007,48225057019.063,7593.8391525702,6343203
LBY,2012,92540938129.1315,90611575226.2892,14975.8902795144,6179328
LBY,2013,75351107029.0605,74936698508.7584,11951.7134126011,6304628
LBY,2014,57372355592.022,57954482938.5682,8926.42074591474,6427252
LBY,2015,48717501321.3052,49953808617.0821,7458.48917756374,6531819
LBY,2016,49912073701.298,50662881580.3574,7525.80299308216,6632126
LBY,2017,67157452181.7738,68439540256.2741,9965.83236729757,6738770
LBY,2018,76686029772.1483,77676603170.6261,11196.5854810844,6849055
LBY,2019,69254496471.6938,71084266693.7479,9963.19489084483,6951033
LBY,2020,46854285440.642,47692571365.2013,6650.33810585348,7045399
LBY,2021,35217995647.2862,34577448955.2933,4935.82787349801,7135175
LBY,2022,43246297921.8499,42951797929.641,5986.63694851258,7223805
LBY,2023,45096462972.4014,45309062967.0407,6172.81246940233,7305659
LCA,2000,932592592.592592,887992592.592592,5879.56191426207,158616
LCA,2001,892592592.592592,845608518.518518,5570.45247098106,160237
LCA,2002,900000000,863678185.185185,5567.89428424719,161641
LCA,2003,987407407.407407,936570629.62963,6058.60622059326,162976
LCA,2004,1066666666.66667,997676296.296296,6494.60034867886,164239
LCA,2005,1135555555.55556,1063045629.62963,6863.43641919345,165450
LCA,2006,1268319185.18519,1213826592.59259,7611.17856675319,166639
LCA,2007,1336088814.81481,1268112444.44444,7964.38211480117,167758
LCA,2008,1437731111.11111,1365857333.33333,8516.96075488787,168808
LCA,2009,1401507888.88889,1356348259.25926,8250.52180732734,169869
LCA,2010,1482385185.18519,1442802851.85185,8673.68720340529,170906
LCA,2011,1568370370.37037,1548522111.11111,9128.99442011613,171801
LCA,2012,1598207407.40741,1560508962.96296,9260.30006551714,172587
LCA,2013,1660392592.59259,1562592592.59259,9577.21733754358,173369
LCA,2014,1749185185.18518,1643485185.18519,10044.8218377677,174138
LCA,2015,1807640740.74074,1657440740.74074,10334.9860823918,174905
LCA,2016,1868544444.44444,1757844444.44444,10638.1269396653,175646
LCA,2017,1998503703.7037,1881303703.7037,11333.1123822102,176342
LCA,2018,2060955555.55556,1958655555.55556,11642.6984727769,177017
LCA,2019,2095344444.44444,1970244444.44444,11794.0597229805,177661
LCA,2020,1499274074.07407,1463874074.07407,8411.07474936367,178250
LCA,2021,1867185185.18518,1803585185.18518,10459.1321248092,178522
LCA,2022,2342714814.81481,2141114814.81481,13103.8243147472,178781
LCA,2023,2430166666.66667,2231066666.66667,13554.7684784933,179285
LCN,2000,2326949652020.11,2245810819333.09,4472.56266771556,520272118
LCN,2001,2282605662261.79,2198108010100.69,4326.61919101622,527572583
LCN,2002,2052776120795.01,1973593120456.52,3839.17786504896,534691591
LCN,2003,2091891055094.06,2007844723416.04,3862.11885950834,541643365
LCN,2004,2405458652460.79,2297643561433.32,4385.87702402571,548455563
LCN,2005,2903211385985.02,2774959284013.07,5229.87337275506,555120780
LCN,2006,3397309910027.92,3271167046269.63,6047.70417564268,561751999
LCN,2007,3998743654492.4,3868584242920.34,7035.76512634042,568345245
LCN,2008,4644069466094.88,4500897010895.01,8077.9247200875,574908733
